,GEO.id,GEO.id2,GEO.display-label,Year under Quarantine,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,USPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
1358,0500000US27085,27085,"McLeod County, Minnesota",NA,36651,36651,36597,36354,35942,35898,35759,35791,35748,35884,MN,659491,McLeod County,1272940264,36370228,491.485,14.043,44.821657,-94.272323
1359,0500000US27087,27087,"Mahnomen County, Minnesota",NA,5413,5413,5441,5474,5505,5472,5502,5435,5494,5596,MN,659488,Mahnomen County,1444886580,64851262,557.874,25.039,47.328387,-95.811089
1360,0500000US27089,27089,"Marshall County, Minnesota",NA,9439,9439,9441,9458,9469,9430,9420,9408,9371,9356,MN,659489,Marshall County,4597384434,98019666,1775.06,37.846,48.362728,-96.357761
1361,0500000US27091,27091,"Martin County, Minnesota",NA,20840,20840,20801,20617,20456,20421,20238,20020,19890,19850,MN,659490,Martin County,1844947511,44649915,712.338,17.239,43.677118,-94.537252
1362,0500000US27093,27093,"Meeker County, Minnesota",NA,23300,23300,23330,23195,23039,23096,23138,23059,23099,23131,MN,659492,Meeker County,1575108557,94852453,608.153,36.623,45.123155,-94.527346
1363,0500000US27095,27095,"Mille Lacs County, Minnesota",NA,26097,26097,26077,25839,25627,25653,25554,25481,25614,25872,MN,659493,Mille Lacs County,1482348668,282998978,572.338,109.267,45.929043,-93.632996
1364,0500000US27097,27097,"Morrison County, Minnesota",NA,33198,33198,33241,33250,33094,32857,32804,32756,32920,33064,MN,659494,Morrison County,2913973124,73283119,1125.091,28.295,46.020484,-94.266619
1365,0500000US27099,27099,"Mower County, Minnesota",NA,39163,39163,39211,39370,39421,39358,39371,39305,39329,39566,MN,659495,Mower County,1842332253,617233,711.328,0.238,43.666249,-92.759514
1366,0500000US27101,27101,"Murray County, Minnesota",NA,8725,8725,8697,8630,8573,8507,8433,8386,8300,8346,MN,659496,Murray County,1825163785,38338284,704.7,14.802,44.015594,-95.761581
1367,0500000US27103,27103,"Nicollet County, Minnesota",NA,32727,32727,32757,32962,33016,32972,33326,33464,33656,33966,MN,659497,Nicollet County,1161921138,47467472,448.62,18.327,44.358819,-94.245685
1368,0500000US27105,27105,"Nobles County, Minnesota",NA,21378,21378,21424,21610,21726,21795,21702,21811,22016,21944,MN,659498,Nobles County,1852077339,19323570,715.091,7.461,43.677686,-95.763132
1369,0500000US27107,27107,"Norman County, Minnesota",NA,6852,6852,6840,6812,6605,6604,6586,6619,6538,6597,MN,659499,Norman County,2260512389,10208057,872.789,3.941,47.32947,-96.463807
1370,0500000US27109,27109,"Olmsted County, Minnesota",NA,144248,144260,144507,145819,146931,148918,150058,151334,153183,154930,MN,659500,Olmsted County,1692581425,3505507,653.509,1.353,44.003429,-92.406722
1371,0500000US27111,27111,"Otter Tail County, Minnesota",NA,57303,57303,57293,57279,57220,57504,57521,57599,57981,58345,MN,659501,Otter Tail County,5107436184,654101087,1971.992,252.55,46.405725,-95.714578
1372,0500000US27113,27113,"Pennington County, Minnesota",NA,13930,13930,13967,14064,14112,14134,14113,14248,14251,14238,MN,659502,Pennington County,1596928760,4332057,616.578,1.673,48.069247,-96.037725
1373,0500000US27115,27115,"Pine County, Minnesota",NA,29750,29750,29718,29618,29199,29075,29084,29045,28877,29203,MN,659503,Pine County,3655221004,60262765,1411.289,23.268,46.10094,-92.763094
1374,0500000US27117,27117,"Pipestone County, Minnesota",NA,9596,9596,9605,9528,9397,9300,9313,9254,9193,9087,MN,659504,Pipestone County,1204488112,2348855,465.055,0.907,44.015361,-96.257015
1375,0500000US27119,27119,"Polk County, Minnesota",NA,31600,31600,31639,31533,31505,31635,31474,31458,31635,31619,MN,659505,Polk County,5105067510,69169913,1971.078,26.707,47.774254,-96.400027
1376,0500000US27121,27121,"Pope County, Minnesota",NA,10995,10995,10976,10912,10892,10880,10923,10926,10961,10970,MN,659506,Pope County,1734134611,123231111,669.553,47.58,45.589623,-95.446705
1377,0500000US27123,27123,"Ramsey County, Minnesota",NA,508640,508639,509354,515873,521356,527770,533367,537542,542812,547974,MN,659507,Ramsey County,394086546,46423262,152.158,17.924,45.01525,-93.100141
1378,0500000US27125,27125,"Red Lake County, Minnesota",NA,4089,4089,4079,4084,4061,4032,3996,4029,3996,4030,MN,659508,Red Lake County,1119929328,227815,432.407,0.088,47.865487,-96.08718
1379,0500000US27127,27127,"Redwood County, Minnesota",NA,16059,16059,16080,16023,15819,15686,15532,15425,15236,15272,MN,659509,Redwood County,2275500535,8220933,878.576,3.174,44.403536,-95.254241
1380,0500000US27129,27129,"Renville County, Minnesota",NA,15730,15730,15685,15423,15282,15063,14923,14781,14580,14645,MN,659510,Renville County,2545744678,10851893,982.918,4.19,44.723697,-94.955617
1381,0500000US27131,27131,"Rice County, Minnesota",NA,64142,64142,64236,64457,64442,64635,64917,65149,65588,65968,MN,659511,Rice County,1284224027,52057387,495.842,20.099,44.350943,-93.298503
1382,0500000US27133,27133,"Rock County, Minnesota",NA,9687,9687,9658,9599,9481,9428,9384,9452,9413,9490,MN,659512,Rock County,1249560774,698231,482.458,0.27,43.669587,-96.263238
1383,0500000US27135,27135,"Roseau County, Minnesota",NA,15629,15629,15560,15514,15510,15497,15681,15622,15559,15327,MN,659513,Roseau County,4329471930,16913419,1671.619,6.53,48.761068,-95.821504
1384,0500000US27137,27137,"St. Louis County, Minnesota",NA,200226,200226,200127,200372,200329,200441,200669,200343,200018,200000,MN,662850,St. Louis County,16181092598,1584976832,6247.555,611.963,47.578635,-92.51457
1385,0500000US27139,27139,"Scott County, Minnesota",NA,129928,129910,130502,132571,135166,137344,139252,141453,143438,145827,MN,659514,Scott County,922693644,31374929,356.254,12.114,44.651805,-93.533731
1386,0500000US27141,27141,"Sherburne County, Minnesota",NA,88499,88492,88795,89254,89452,90072,90867,91377,93236,94570,MN,659515,Sherburne County,1121229505,46967228,432.909,18.134,45.453176,-93.76913
1387,0500000US27143,27143,"Sibley County, Minnesota",NA,15226,15226,15249,15157,15071,15029,14898,14853,14792,14869,MN,659516,Sibley County,1524941287,30470667,588.783,11.765,44.575734,-94.230123
1388,0500000US27145,27145,"Stearns County, Minnesota",NA,150642,150642,150746,151334,151881,152612,153858,155636,156571,157822,MN,659517,Stearns County,3477880457,122121594,1342.817,47.151,45.555235,-94.610482
1389,0500000US27147,27147,"Steele County, Minnesota",NA,36576,36576,36493,36566,36307,36362,36489,36621,36703,36887,MN,659518,Steele County,1112775698,6976791,429.645,2.694,44.015261,-93.220453
1390,0500000US27149,27149,"Stevens County, Minnesota",NA,9726,9726,9707,9713,9736,9745,9838,9833,9747,9634,MN,659519,Stevens County,1459747661,30319494,563.612,11.706,45.593461,-95.992315
1391,0500000US27151,27151,"Swift County, Minnesota",NA,9783,9783,9756,9680,9636,9550,9477,9363,9444,9407,MN,659520,Swift County,1921870987,26208987,742.039,10.119,45.27581,-95.690124
1392,0500000US27153,27153,"Todd County, Minnesota",NA,24895,24895,24898,24891,24656,24496,24363,24339,24404,24515,MN,659521,Todd County,2447451028,89444026,944.966,34.535,46.066569,-94.900576
1393,0500000US27155,27155,"Traverse County, Minnesota",NA,3558,3558,3534,3489,3405,3401,3378,3367,3322,3319,MN,659522,Traverse County,1486320975,31025234,573.872,11.979,45.769935,-96.474832
1394,0500000US27157,27157,"Wabasha County, Minnesota",NA,21676,21664,21671,21606,21539,21563,21456,21375,21447,21608,MN,659523,Wabasha County,1354359268,68954671,522.921,26.624,44.289693,-92.23334
1395,0500000US27159,27159,"Wadena County, Minnesota",NA,13843,13843,13816,13649,13606,13640,13589,13668,13566,13669,MN,659524,Wadena County,1388921383,18038938,536.266,6.965,46.586986,-94.988608
1396,0500000US27161,27161,"Waseca County, Minnesota",NA,19136,19136,19141,19183,19172,19027,18919,18929,18828,18787,MN,659525,Waseca County,1096505111,24893716,423.363,9.612,44.01846,-93.589844
1397,0500000US27163,27163,"Washington County, Minnesota",NA,238136,238128,238939,241401,243733,246112,248699,250760,252976,256348,MN,659526,Washington County,995558956,99517524,384.387,38.424,45.037929,-92.890117
1398,0500000US27165,27165,"Watonwan County, Minnesota",NA,11211,11211,11192,11164,11116,11044,10950,10933,10911,10840,MN,659527,Watonwan County,1126526382,12370135,434.954,4.776,43.978109,-94.613798
1399,0500000US27167,27167,"Wilkin County, Minnesota",NA,6576,6576,6588,6575,6590,6494,6464,6362,6345,6324,MN,659528,Wilkin County,1945079886,482554,751,0.186,46.362335,-96.476657
1400,0500000US27169,27169,"Winona County, Minnesota",NA,51461,51461,51435,51354,51342,51337,51054,50822,50872,50873,MN,659529,Winona County,1621558336,40131783,626.087,15.495,43.982268,-91.776708
1401,0500000US27171,27171,"Wright County, Minnesota",NA,124700,124697,125094,126226,127257,128208,129802,130968,132387,134286,MN,659530,Wright County,1712598664,137298052,661.238,53.011,45.175091,-93.966396
1402,0500000US27173,27173,"Yellow Medicine County, Minnesota",NA,10438,10438,10423,10281,10149,10075,9979,9835,9892,9867,MN,659531,Yellow Medicine County,1966062971,10687958,759.101,4.127,44.715736,-95.862756
1403,0500000US28001,28001,"Adams County, Mississippi",1960,32297,32297,32566,32413,32175,32111,31962,31400,31440,31003,MS,695726,Adams County,1197464269,65273640,462.344,25.202,31.486218,-91.351781
1404,0500000US28003,28003,"Alcorn County, Mississippi",1983,37057,37057,37103,37269,37201,37274,37235,37250,37240,37210,MS,711755,Alcorn County,1036100568,3417891,400.041,1.32,34.886569,-88.581109
1405,0500000US28005,28005,"Amite County, Mississippi",1958,13131,13128,13130,13133,12931,12850,12598,12546,12430,12447,MS,695727,Amite County,1890950867,3877823,730.1,1.497,31.203933,-90.795542
1406,0500000US28007,28007,"Attala County, Mississippi",1958,19564,19564,19488,19389,19149,19117,18824,18671,18566,18477,MS,695728,Attala County,1903529288,4425860,734.957,1.709,33.09047,-89.588622
1407,0500000US28009,28009,"Benton County, Mississippi",1984,8729,8730,8695,8715,8644,8495,8298,8161,8265,8312,MS,695729,Benton County,1053131400,5279183,406.616,2.038,34.810518,-89.200285
1408,0500000US28011,28011,"Bolivar County, Mississippi",1972,34145,34148,34099,33794,33988,33974,33803,33251,32634,31945,MS,695730,Bolivar County,2270541554,75515374,876.661,29.157,33.799139,-90.88412
1409,0500000US28013,28013,"Calhoun County, Mississippi",1960,14962,14962,14970,14906,14830,14710,14695,14626,14563,14492,MS,695731,Calhoun County,1519218202,3590395,586.573,1.386,33.936634,-89.337114
1410,0500000US28015,28015,"Carroll County, Mississippi",1960,10597,10597,10602,10432,10401,10322,10233,10202,10211,10139,MS,695732,Carroll County,1627140833,16426880,628.243,6.342,33.440795,-89.918887
1411,0500000US28017,28017,"Chickasaw County, Mississippi",1958,17392,17392,17439,17495,17497,17376,17384,17384,17234,17146,MS,695733,Chickasaw County,1299609263,6380767,501.782,2.464,33.921654,-88.945808
1412,0500000US28019,28019,"Choctaw County, Mississippi",1960,8547,8548,8568,8443,8422,8455,8383,8367,8316,8278,MS,695734,Choctaw County,1083088569,4331852,418.183,1.673,33.345964,-89.251332
1413,0500000US28021,28021,"Claiborne County, Mississippi",1966,9604,9598,9583,9781,9354,9145,9164,9143,9129,8950,MS,695735,Claiborne County,1262400024,35711133,487.415,13.788,31.97281,-90.915424
1414,0500000US28023,28023,"Clarke County, Mississippi",1953,16732,16732,16731,16696,16532,16421,16277,16023,15896,15828,MS,695736,Clarke County,1791177222,5069761,691.577,1.957,32.045374,-88.687976
1415,0500000US28025,28025,"Clay County, Mississippi",1953,20634,20634,20547,20480,20383,20345,20135,19989,19840,19640,MS,695737,Clay County,1062066012,15393112,410.066,5.943,33.661733,-88.783326
1416,0500000US28027,28027,"Coahoma County, Mississippi",NA,26151,26145,26106,25846,25613,25181,24842,24481,23820,23154,MS,695738,Coahoma County,1431035290,79322563,552.526,30.627,34.22867,-90.603165
1417,0500000US28029,28029,"Copiah County, Mississippi",1958,29449,29449,29436,29284,29022,28881,28928,28812,28605,28516,MS,695739,Copiah County,2013048568,5754986,777.242,2.222,31.866915,-90.448758
1418,0500000US28031,28031,"Covington County, Mississippi",1958,19568,19571,19575,19481,19442,19207,19148,19240,19188,19079,MS,695740,Covington County,1071727825,2937796,413.796,1.134,31.633331,-89.548897
1419,0500000US28033,28033,"DeSoto County, Mississippi",1995,161252,161264,161771,163977,166356,168314,170640,173084,175545,178751,MS,695741,DeSoto County,1233556699,53624068,476.279,20.704,34.874266,-89.99324
1420,0500000US28035,28035,"Forrest County, Mississippi",1953,74934,74932,75007,75798,76444,76614,75808,75643,75637,75471,MS,695742,Forrest County,1207042799,10872920,466.042,4.198,31.18858,-89.259447
1421,0500000US28037,28037,"Franklin County, Mississippi",1960,8118,8118,8110,7985,7903,7878,7773,7720,7724,7765,MS,695743,Franklin County,1460658781,7250805,563.964,2.8,31.477776,-90.895811
1422,0500000US28039,28039,"George County, Mississippi",1939,22578,22579,22648,22845,22906,23199,23310,23409,23715,24094,MS,695744,George County,1239817244,12838126,478.696,4.957,30.855431,-88.642268
1423,0500000US28041,28041,"Greene County, Mississippi",1939,14400,14395,14392,14327,14338,14292,14341,13543,13482,13345,MS,695745,Greene County,1846034017,15380474,712.758,5.938,31.212845,-88.634811
1424,0500000US28043,28043,"Grenada County, Mississippi",1967,21906,21906,21842,21608,21620,21540,21600,21448,21219,21087,MS,695746,Grenada County,1093252402,70698246,422.107,27.297,33.770031,-89.80274
1425,0500000US28045,28045,"Hancock County, Mississippi",1953,43929,44014,44075,44707,45231,45489,45939,46255,46647,47053,MS,711756,Hancock County,1227560683,204096133,473.964,78.802,30.391641,-89.482791
1426,0500000US28047,28047,"Harrison County, Mississippi",1953,187105,187105,187838,190928,193447,196051,198218,200521,202639,205027,MS,695747,Harrison County,1486713863,1063618187,574.023,410.665,30.416536,-89.083376
1427,0500000US28049,28049,"Hinds County, Mississippi",1958,245285,245365,245706,248055,247881,246127,245136,243665,241818,239497,MS,695748,Hinds County,2252651371,19495790,869.754,7.527,32.267788,-90.466017
1428,0500000US28051,28051,"Holmes County, Mississippi",1970,19198,19478,19400,19076,18920,18803,18509,18325,17960,17739,MS,695749,Holmes County,1959776825,20568825,756.674,7.942,33.125942,-90.091197
1429,0500000US28053,28053,"Humphreys County, Mississippi",1973,9375,9375,9335,9316,9213,8963,8790,8703,8594,8342,MS,695750,Humphreys County,1083947281,32942668,418.514,12.719,33.130996,-90.523421
1430,0500000US28055,28055,"Issaquena County, Mississippi",1966,1406,1406,1393,1394,1403,1413,1393,1346,1322,1339,MS,695751,Issaquena County,1069782900,73507441,413.046,28.381,32.755539,-91.003535
1431,0500000US28057,28057,"Itawamba County, Mississippi",1964,23401,23401,23419,23268,23300,23370,23394,23518,23403,23508,MS,695752,Itawamba County,1379925849,19832711,532.792,7.657,34.281075,-88.363127
1432,0500000US28059,28059,"Jackson County, Mississippi",1939,139668,139668,139454,139936,139890,140260,141374,141236,141550,142152,MS,695753,Jackson County,1872033050,830368430,722.796,320.607,30.456005,-88.625101
1433,0500000US28061,28061,"Jasper County, Mississippi",1958,17062,17062,17007,16850,16553,16487,16529,16548,16591,16582,MS,695754,Jasper County,1751451429,3181592,676.239,1.228,32.016989,-89.11943
1434,0500000US28063,28063,"Jefferson County, Mississippi",1964,7726,7732,7721,7593,7679,7653,7577,7499,7322,7262,MS,695755,Jefferson County,1346620561,18988092,519.933,7.331,31.733633,-91.043878
1435,0500000US28065,28065,"Jefferson Davis County, Mississippi",1958,12487,12480,12471,12169,12074,11953,11822,11640,11464,11314,MS,695756,Jefferson Davis County,1057871313,1791496,408.446,0.692,31.565606,-89.826517
1436,0500000US28067,28067,"Jones County, Mississippi",1953,67761,67761,67797,67903,68326,68862,68303,68366,68181,67930,MS,695757,Jones County,1799558905,12676802,694.814,4.895,31.616601,-89.168532
1437,0500000US28069,28069,"Kemper County, Mississippi",1953,10456,10461,10471,10308,10411,10317,10248,10010,9954,9883,MS,695758,Kemper County,1984403113,2182350,766.182,0.843,32.750136,-88.625631
1438,0500000US28071,28071,"Lafayette County, Mississippi",1973,47351,47359,47566,48348,50182,51385,51828,52654,53479,54374,MS,695759,Lafayette County,1636137315,123056595,631.716,47.512,34.349298,-89.485903
1439,0500000US28073,28073,"Lamar County, Mississippi",1953,55658,55675,56049,57308,58083,59095,60060,60827,61230,61374,MS,695760,Lamar County,1287499611,8599890,497.106,3.32,31.197586,-89.506369
1440,0500000US28075,28075,"Lauderdale County, Mississippi",1953,80261,80261,80422,80626,80253,80236,79213,78275,77228,76155,MS,695761,Lauderdale County,1822451131,29787695,703.652,11.501,32.403998,-88.660449
1441,0500000US28077,28077,"Lawrence County, Mississippi",1958,12929,12929,12906,12724,12666,12576,12601,12672,12803,12643,MS,695762,Lawrence County,1115424613,13213419,430.668,5.102,31.550009,-90.10753
1442,0500000US28079,28079,"Leake County, Mississippi",1958,23805,23803,23738,23255,23194,23264,23182,22780,22737,22715,MS,695763,Leake County,1509662463,6411187,582.884,2.475,32.760737,-89.522236
1443,0500000US28081,28081,"Lee County, Mississippi",1963,82910,82910,82877,84010,84785,84961,84758,84730,84816,84933,MS,695764,Lee County,1165367719,8349354,449.951,3.224,34.29237,-88.682439
1444,0500000US28083,28083,"Leflore County, Mississippi",1976,32317,32382,32416,32050,30788,30737,30685,30194,29727,29223,MS,695765,Leflore County,1536793536,33720363,593.359,13.02,33.54979,-90.294934
1445,0500000US28085,28085,"Lincoln County, Mississippi",1958,34869,34869,34896,34859,34837,34716,34725,34516,34404,34347,MS,695766,Lincoln County,1518055421,5309826,586.124,2.05,31.535216,-90.453566
